1.0	0.0411	0.0904	0.347
2.0	0.0497	0.0883	0.3499
3.0	0.0499	0.0966	0.35
4.0	0.0558	0.0805	0.3519
5.0	0.06	0.0921	0.3533
6.0	0.0639	0.0858	0.3546
7.0	0.0423	0.0864	0.3474
8.0	0.0658	0.0863	0.3553
9.0	0.0878	0.0467	0.3626
10.0	0.0623	0.084	0.3541
11.0	0.0775	0.0538	0.3592
12.0	0.0433	0.1143	0.3478
13.0	0.0388	0.112	0.3463
14.0	0.0837	0.0767	0.3612
15.0	0.0463	0.0963	0.3488
16.0	0.0761	0.0702	0.3587
17.0	0.0623	0.0874	0.3541
18.0	0.0496	0.0918	0.3499
19.0	0.0507	0.0909	0.3502
20.0	0.0594	0.0869	0.3531
21.0	0.0668	0.0781	0.3556
22.0	0.1096	0.0363	0.3699
23.0	0.0716	0.0734	0.3572
24.0	0.0733	0.0708	0.3578
25.0	0.0251	0.1318	0.3417
26.0	0.0524	0.0826	0.3508
27.0	0.0565	0.0866	0.3522
28.0	0.0992	0.044	0.3664
29.0	0.0592	0.0783	0.3531
30.0	0.0507	0.0849	0.3502
31.0	0.0583	0.0912	0.3528
32.0	0.0481	0.1038	0.3494
33.0	0.0417	0.1153	0.3472
34.0	0.0794	0.0725	0.3598
35.0	0.0553	0.0912	0.3518
36.0	0.0658	0.0731	0.3553
37.0	0.0462	0.0908	0.3487
38.0	0.044	0.1088	0.348
39.0	0.0544	0.0624	0.3515
40.0	0.0742	0.0589	0.3581
41.0	0.063	0.0742	0.3543
42.0	0.0846	0.0513	0.3615
43.0	0.07	0.0837	0.3567
44.0	0.0254	0.1239	0.3418
45.0	0.0568	0.0942	0.3523
46.0	0.0808	0.0678	0.3603
47.0	0.0819	0.0563	0.3606
48.0	0.0515	0.0881	0.3505
49.0	0.0792	0.062	0.3597
50.0	0.0572	0.0884	0.3524
51.0	0.0813	0.0485	0.3604
52.0	0.0481	0.0999	0.3494
53.0	0.0568	0.0892	0.3523
54.0	0.1007	0.0513	0.3669
55.0	0.0816	0.0617	0.3605
56.0	0.0697	0.0904	0.3566
57.0	0.0769	0.0939	0.359
58.0	0.0496	0.1008	0.3499
59.0	0.0734	0.064	0.3578
60.0	0.0699	0.0857	0.3566
61.0	0.0524	0.0697	0.3508
62.0	0.0953	0.0614	0.3651
63.0	0.0679	0.0807	0.356
64.0	0.1057	0.0428	0.3686
65.0	0.0457	0.1074	0.3486
66.0	0.056	0.0864	0.352
67.0	0.1	0.0554	0.3667
68.0	0.1138	0.056	0.3713
69.0	0.0707	0.0963	0.3569
70.0	0.0876	0.0558	0.3625
71.0	0.0867	0.0441	0.3622
72.0	0.0759	0.0854	0.3586
73.0	0.0486	0.1046	0.3495
74.0	0.0685	0.0867	0.3562
75.0	0.0293	0.0997	0.3431
76.0	0.0714	0.0678	0.3571
77.0	0.068	0.0798	0.356
78.0	0.0922	0.0734	0.3641
79.0	0.058	0.0817	0.3527
80.0	0.0849	0.0414	0.3616
81.0	0.0806	0.0916	0.3602
82.0	0.0851	0.064	0.3617
83.0	0.0432	0.1066	0.3477
84.0	0.0678	0.1021	0.3559
85.0	0.0656	0.064	0.3552
86.0	0.0624	0.0774	0.3541
87.0	0.0683	0.0762	0.3561
88.0	0.0642	0.097	0.3547
89.0	0.0689	0.0822	0.3563
90.0	0.034	0.0847	0.3447
91.0	0.0364	0.086	0.3455
92.0	0.0565	0.0748	0.3522
93.0	0.0522	0.0838	0.3507
94.0	0.046	0.0893	0.3487
95.0	0.06	0.0806	0.3533
96.0	0.051	0.0923	0.3503
97.0	0.0614	0.1028	0.3538
98.0	0.0665	0.0765	0.3555
99.0	0.0535	0.0974	0.3512
100.0	0.0876	0.0629	0.3625
101.0	0.0621	0.0889	0.354
102.0	0.0487	0.0939	0.3496
103.0	0.0511	0.0877	0.3504
104.0	0.0498	0.1014	0.3499
105.0	0.057	0.0841	0.3523
106.0	0.0574	0.0891	0.3525
107.0	0.0572	0.0916	0.3524
108.0	0.0434	0.0989	0.3478
109.0	0.0289	0.1035	0.343
110.0	0.1062	0.0656	0.3687
111.0	0.0279	0.1207	0.3426
112.0	0.0723	0.083	0.3574
113.0	0.0634	0.0875	0.3545
114.0	0.057	0.1159	0.3523
115.0	0.0746	0.0756	0.3582
116.0	0.0709	0.0743	0.357
117.0	0.0518	0.0764	0.3506
118.0	0.0542	0.0937	0.3514
119.0	0.0443	0.0939	0.3481
120.0	0.0399	0.1091	0.3466
121.0	0.105	0.0432	0.3683
122.0	0.0991	0.0373	0.3664
123.0	0.0693	0.0583	0.3564
124.0	0.0595	0.0628	0.3532
125.0	0.1039	0.0406	0.368
126.0	0.0672	0.0672	0.3557
127.0	0.0689	0.0785	0.3563
128.0	0.076	0.0798	0.3587
129.0	0.0476	0.1041	0.3492
130.0	0.0698	0.0634	0.3566
131.0	0.0554	0.0805	0.3518
132.0	0.0476	0.1006	0.3492
133.0	0.0751	0.0906	0.3584
134.0	0.0814	0.0824	0.3605
135.0	0.0673	0.069	0.3558
136.0	0.0594	0.0765	0.3531
137.0	0.0567	0.0825	0.3522
138.0	0.0523	0.0995	0.3508
139.0	0.0409	0.0936	0.347
140.0	0.0766	0.0817	0.3589
141.0	0.0737	0.0584	0.3579
142.0	0.0494	0.1019	0.3498
143.0	0.1215	0.0398	0.3738
144.0	0.0703	0.0631	0.3568
145.0	0.0794	0.0532	0.3598
146.0	0.0475	0.099	0.3492
147.0	0.0306	0.1034	0.3435
148.0	0.0757	0.0713	0.3586
149.0	0.0882	0.0707	0.3627
150.0	0.0715	0.0861	0.3572
151.0	0.0584	0.0807	0.3528
152.0	0.0657	0.0698	0.3552
153.0	0.0637	0.083	0.3546
154.0	0.0494	0.0909	0.3498
155.0	0.0572	0.0906	0.3524
156.0	0.0641	0.0795	0.3547
157.0	0.0696	0.0856	0.3565
158.0	0.0582	0.0938	0.3527
159.0	0.0384	0.1048	0.3461
160.0	0.0397	0.1051	0.3466
161.0	0.064	0.0838	0.3547
162.0	0.0543	0.0832	0.3514
163.0	0.0551	0.0912	0.3517
164.0	0.0304	0.1264	0.3435
165.0	0.0504	0.0888	0.3501
166.0	0.0588	0.0859	0.3529
167.0	0.0599	0.1037	0.3533
168.0	0.0757	0.0687	0.3586
169.0	0.0553	0.0872	0.3518
170.0	0.0607	0.0959	0.3536
171.0	0.0455	0.1038	0.3485
172.0	0.0599	0.0774	0.3533
173.0	0.0559	0.0726	0.352
174.0	0.0531	0.0942	0.351
175.0	0.0479	0.0703	0.3493
176.0	0.0457	0.1033	0.3486
177.0	0.0563	0.0788	0.3521
178.0	0.0348	0.1155	0.3449
179.0	0.0795	0.0692	0.3598
180.0	0.0544	0.1125	0.3515
181.0	0.0827	0.0645	0.3609
182.0	0.094	0.0731	0.3647
183.0	0.0566	0.0811	0.3522
184.0	0.1198	0.0481	0.3733
185.0	0.0617	0.0915	0.3539
186.0	0.0792	0.0984	0.3597
187.0	0.0523	0.0858	0.3508
188.0	0.0569	0.0868	0.3523
189.0	0.0742	0.0877	0.3581
190.0	0.0458	0.0841	0.3486
191.0	0.1055	0.0497	0.3685
192.0	0.0987	0.0469	0.3662
193.0	0.0418	0.1122	0.3473
194.0	0.0519	0.088	0.3506
195.0	0.0449	0.0997	0.3483
196.0	0.0874	0.0535	0.3625
197.0	0.0662	0.0856	0.3554
