1.0	0.0135	0.0021	0.3378
2.0	0.0233	-0.0	0.3411
3.0	0.0122	0.0165	0.3374
4.0	0.0255	-0.0	0.3418
5.0	0.0334	-0.0	0.3445
6.0	0.0122	0.0156	0.3374
7.0	0.0253	0.0018	0.3418
8.0	0.0092	0.0052	0.3364
9.0	0.014	0.0	0.338
10.0	0.0194	0.0029	0.3398
11.0	0.0448	-0.0	0.3483
12.0	0.0226	0.0035	0.3409
13.0	0.0155	0.0078	0.3385
14.0	0.0208	-0.0	0.3403
15.0	0.0265	-0.0	0.3422
16.0	0.0163	0.0014	0.3388
17.0	0.0366	-0.0	0.3455
18.0	0.0237	-0.0	0.3412
19.0	0.0264	-0.0	0.3421
20.0	0.0267	-0.0	0.3422
21.0	0.0362	-0.0	0.3454
22.0	0.0358	-0.0	0.3453
23.0	0.0295	-0.0	0.3432
24.0	0.0354	-0.0	0.3451
25.0	0.0372	-0.0	0.3457
26.0	0.0395	-0.0	0.3465
27.0	0.0248	-0.0	0.3416
28.0	0.0209	0.0019	0.3403
29.0	0.0154	-0.0	0.3385
30.0	0.0411	-0.0	0.347
31.0	0.0191	0.0089	0.3397
32.0	0.0298	-0.0	0.3433
33.0	0.031	-0.0	0.3437
34.0	0.0198	-0.0	0.3399
35.0	0.0364	-0.0	0.3455
36.0	0.0356	-0.0	0.3452
37.0	0.0291	-0.0	0.343
38.0	0.0263	-0.0	0.3421
39.0	0.0512	-0.0	0.3504
40.0	0.0385	-0.0	0.3462
41.0	0.0436	-0.0	0.3479
42.0	0.0234	0.0	0.3411
43.0	0.0388	-0.0	0.3463
44.0	0.0324	0.009	0.3441
45.0	0.0145	0.0022	0.3382
46.0	0.0219	-0.0	0.3406
47.0	0.0268	-0.0	0.3423
48.0	0.0446	0.0	0.3482
49.0	0.0273	-0.0	0.3424
50.0	0.0316	0.0	0.3439
51.0	0.0338	0.0	0.3446
52.0	0.0234	-0.0	0.3411
53.0	0.0175	-0.0	0.3392
54.0	0.0403	-0.0	0.3468
55.0	0.0194	0.0	0.3398
56.0	0.0362	-0.0	0.3454
57.0	0.0162	-0.0	0.3387
58.0	0.0281	-0.0	0.3427
59.0	0.0131	0.0035	0.3377
60.0	0.0283	-0.0	0.3428
61.0	0.0243	-0.0	0.3414
62.0	0.0135	0.0008	0.3378
63.0	0.0318	0.0	0.3439
64.0	0.0284	-0.0	0.3428
65.0	0.0282	-0.0	0.3427
66.0	0.0443	-0.0	0.3481
67.0	0.0277	-0.0	0.3426
68.0	0.0244	-0.0	0.3415
69.0	0.0318	-0.0	0.3439
70.0	0.0197	0.0059	0.3399
71.0	0.017	0.0	0.339
72.0	0.0272	-0.0	0.3424
73.0	0.0277	-0.0	0.3426
74.0	0.0356	-0.0	0.3452
75.0	0.0223	-0.0	0.3408
76.0	0.0366	-0.0	0.3455
77.0	0.0269	-0.0	0.3423
78.0	0.0181	0.002	0.3394
79.0	0.0265	-0.0	0.3422
80.0	0.0482	-0.0	0.3494
81.0	0.0191	-0.0	0.3397
82.0	0.0227	0.0003	0.3409
83.0	0.0185	0.0001	0.3395
84.0	0.0164	0.0036	0.3388
85.0	0.0269	-0.0	0.3423
86.0	0.035	-0.0	0.345
87.0	0.0371	-0.0	0.3457
88.0	0.0344	-0.0	0.3448
89.0	0.0394	-0.0	0.3465
90.0	0.0355	-0.0	0.3452
91.0	0.0314	-0.0	0.3438
92.0	0.0282	-0.0	0.3427
93.0	0.0302	-0.0	0.3434
94.0	0.0293	-0.0	0.3431
95.0	0.0257	0.0002	0.3419
96.0	0.0251	-0.0	0.3417
97.0	0.0231	0.0024	0.341
98.0	0.0174	-0.0	0.3391
99.0	0.022	-0.0	0.3407
100.0	0.025	-0.0	0.3417
101.0	0.0332	0.0	0.3444
102.0	0.0159	0.0006	0.3386
103.0	0.0247	-0.0	0.3416
104.0	0.0219	0.0003	0.3406
105.0	0.0349	0.0005	0.345
106.0	0.0252	-0.0	0.3417
107.0	0.0221	-0.0	0.3407
108.0	0.0195	0.0028	0.3398
109.0	0.0262	0.0001	0.3421
110.0	0.0301	-0.0	0.3434
111.0	0.0286	-0.0	0.3429
112.0	0.0195	-0.0	0.3398
113.0	0.012	0.002	0.3373
114.0	0.0394	-0.0	0.3465
115.0	0.0328	-0.0	0.3443
116.0	0.0192	0.0	0.3397
117.0	0.0215	-0.0	0.3405
118.0	0.028	-0.0	0.3427
119.0	0.04	0.0	0.3467
120.0	0.0158	0.0048	0.3386
121.0	0.014	-0.0	0.338
122.0	0.0321	0.0	0.344
123.0	0.0187	0.0001	0.3396
124.0	0.0045	0.0073	0.3348
125.0	0.0388	-0.0	0.3463
126.0	0.0421	-0.0	0.3474
127.0	0.0261	-0.0	0.342
128.0	0.0191	0.0006	0.3397
129.0	0.034	-0.0	0.3447
130.0	0.048	0.0	0.3493
131.0	0.0245	-0.0	0.3415
132.0	0.0197	0.0027	0.3399
133.0	0.0319	-0.0	0.344
134.0	0.0263	-0.0	0.3421
135.0	0.0168	0.0079	0.3389
136.0	0.0181	0.0026	0.3394
137.0	0.0197	-0.0	0.3399
138.0	0.0383	-0.0	0.3461
139.0	0.0196	0.0037	0.3399
140.0	0.0392	-0.0	0.3464
141.0	0.0358	-0.0	0.3453
142.0	0.0319	0.0015	0.344
143.0	0.0276	-0.0	0.3425
144.0	0.0252	-0.0	0.3417
145.0	0.0149	0.0063	0.3383
146.0	0.0185	0.0057	0.3395
147.0	0.0213	-0.0	0.3404
148.0	0.0402	-0.0	0.3467
149.0	0.0183	0.0029	0.3394
150.0	0.0351	-0.0	0.345
151.0	0.0355	0.0	0.3452
152.0	0.0349	-0.0	0.345
153.0	0.0173	0.0047	0.3391
154.0	0.0225	0.0005	0.3408
155.0	0.0188	0.0043	0.3396
156.0	0.0182	0.0032	0.3394
157.0	0.0202	0.0002	0.3401
158.0	0.0192	-0.0	0.3397
159.0	0.0491	-0.0	0.3497
160.0	0.0203	-0.0	0.3401
161.0	0.0241	-0.0	0.3414
162.0	0.0241	0.0	0.3414
163.0	0.0338	-0.0	0.3446
164.0	0.0247	-0.0	0.3416
165.0	0.0296	-0.0	0.3432
166.0	0.026	-0.0	0.342
167.0	0.0244	-0.0	0.3415
168.0	0.0204	0.0	0.3401
169.0	0.0307	0.0	0.3436
170.0	0.0241	-0.0	0.3414
171.0	0.0416	0.0	0.3472
172.0	0.0235	-0.0	0.3412
173.0	0.0128	0.0002	0.3376
174.0	0.0266	-0.0	0.3422
175.0	0.0254	0.0016	0.3418
176.0	0.0328	-0.0	0.3443
177.0	0.0321	-0.0	0.344
178.0	0.033	-0.0	0.3443
179.0	0.0164	0.0032	0.3388
180.0	0.0386	-0.0	0.3462
181.0	0.0201	0.0092	0.34
182.0	0.0169	0.0003	0.339
183.0	0.0282	-0.0	0.3427
184.0	0.0365	-0.0	0.3455
185.0	0.0232	-0.0	0.3411
186.0	0.0253	0.0	0.3418
187.0	0.0293	0.0005	0.3431
188.0	0.0315	-0.0	0.3438
189.0	0.0164	0.0047	0.3388
190.0	0.0414	-0.0	0.3471
191.0	0.02	0.0004	0.34
192.0	0.0277	-0.0	0.3426
193.0	0.0247	-0.0	0.3416
194.0	0.0342	-0.0	0.3447
195.0	0.0203	-0.0	0.3401
196.0	0.0079	0.0044	0.336
197.0	0.0265	0.0041	0.3422
198.0	0.0491	-0.0	0.3497
199.0	0.0175	0.0001	0.3392
200.0	0.0272	-0.0	0.3424
201.0	0.0368	-0.0	0.3456
202.0	0.0293	-0.0	0.3431
203.0	0.0178	0.001	0.3393
204.0	0.0361	-0.0	0.3454
205.0	0.0382	-0.0	0.3461
